Segment,Start,End,NGS_read_count,ACC_num,Replicate,Cells,Time,Context,Compartment,Resolution,MOI
PA,92,1815,4,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PA,92,2046,4,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PA,93,1837,2,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PA,94,147,1,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PA,94,1856,8,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PA,94,1906,9,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PA,94,1909,1,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PA,94,2019,1,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PA,94,2053,1,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PA,94,2173,1,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PA,95,1797,1,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PA,95,1929,3,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PA,95,1951,2,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PA,95,2034,4,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PA,95,2042,5,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PA,95,2048,5,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PA,96,1946,2,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PA,96,1997,1,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PA,96,2028,3,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PA,96,2071,2,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PA,97,1718,2,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PA,97,1810,2,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PA,97,2054,1,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PA,98,1882,3,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
PA,99,1822,1,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,100,1564,16,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,101,1431,1,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,101,1544,1,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,102,1515,9,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,102,1539,4,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,103,1403,3,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,103,1418,3,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,103,1470,9,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,103,1500,4,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,103,1507,5,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,103,1511,3,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,103,1518,32,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,103,1532,1,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,103,1535,3,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,103,1570,4,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,103,1575,1,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,103,1581,3,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,103,1598,12,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,104,1347,1,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,104,1457,1,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,104,1462,5,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,104,1543,1,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,104,1651,1,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,105,1481,1,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,106,1453,1,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,106,1487,3,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,106,1500,1,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,106,1513,1,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,106,1543,3,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,106,1546,3,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,106,1570,1,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,107,1417,1,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,107,1496,9,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,107,1517,3,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,107,1542,2,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,107,1544,2,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,107,1546,5,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,108,1546,1,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,108,1580,1,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,109,1431,2,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,109,1597,1,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,110,1389,5,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,110,1500,3,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,110,1554,15,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,110,1584,2,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,111,1547,5,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,111,1568,2,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,112,1409,1,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,112,1483,1,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,112,1503,2,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,112,1570,3,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,112,1574,5,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,112,1575,7,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,112,1581,5,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,112,1637,3,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,113,1504,11,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,113,1572,5,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,114,1490,1,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,114,1570,24,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,1154,1574,4,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,115,1402,1,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,115,1465,3,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,115,1490,1,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,115,1519,11,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,115,1524,1,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,115,1528,2,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,115,1542,1,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,115,1544,3,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,115,1576,1,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,115,1636,7,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,1162,1560,1,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,116,1446,2,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,116,1481,1,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,116,1500,8,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,116,1504,5,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,116,1546,1,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,116,1679,1,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,117,1474,2,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,117,1477,4,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,117,1480,1,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,117,1492,3,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,117,1500,1,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,117,1569,7,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,117,1586,1,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,117,1597,2,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,118,1645,3,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,119,1556,3,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,119,1631,8,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,120,1442,1,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,120,1490,1,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,120,1500,1,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,120,1510,1,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,120,1535,3,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,120,1545,4,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,121,1275,2,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,121,1511,1,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,121,1546,2,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,121,1548,1,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,122,1446,1,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,122,1480,3,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,122,1485,1,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,122,1498,2,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,122,1546,3,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,122,1548,1,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,123,1589,1,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,123,1655,2,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,124,1401,13,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,124,1462,2,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,124,1503,2,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,124,1611,3,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,124,186,1,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,125,1476,2,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,1265,1430,1,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,126,1428,2,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,126,1431,4,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,126,1470,2,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,126,1476,20,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,126,1532,6,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,126,1533,5,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,126,1535,1,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,126,1538,4,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,126,1543,3,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,126,1551,3,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,126,1560,1,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,126,1587,3,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,126,1602,5,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,126,1613,2,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,126,1616,3,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,127,1494,3,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,127,1498,1,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,127,1537,3,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,128,1417,3,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,128,1553,1,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,128,1575,1,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,129,1509,1,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,130,1463,2,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,130,1510,2,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,130,1576,6,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,130,1590,4,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,131,1531,2,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,131,1620,3,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,131,1648,4,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,132,1529,10,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,132,1600,3,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,133,1446,3,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,133,1500,1,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,133,1503,1,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,133,1515,3,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,133,1543,2,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,133,1544,1,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,133,1567,1,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,133,1591,1,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,133,1601,2,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,134,1334,3,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,134,1500,1,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,134,1664,7,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,135,1447,6,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,135,1498,1,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,135,1515,1,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,135,1518,2,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,135,1543,6,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,135,1547,7,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,135,1581,5,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,135,1613,2,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,136,1485,2,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,136,1547,3,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,136,1581,3,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,136,1632,6,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,136,1651,1,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,137,1518,1,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,137,1547,1,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,138,1504,3,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,138,1566,3,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,138,1617,7,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,139,1391,1,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,139,1492,3,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,139,1494,1,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,139,1505,6,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,139,1530,2,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,139,1613,4,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,139,1656,4,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,139,1696,1,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,140,1441,1,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,140,1447,3,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,140,1461,3,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,140,1507,1,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,140,1518,3,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,140,1531,4,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,140,1532,4,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,140,1538,2,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,140,1543,10,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,140,1544,3,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,140,1545,3,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,140,1547,7,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,140,1553,3,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,140,1581,2,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,140,1583,2,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,140,1587,4,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,140,1598,3,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,140,1616,1,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,140,1645,3,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,140,1700,2,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,140,1719,1,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,1417,1681,4,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,141,1410,1,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,141,1419,5,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,141,1485,10,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,141,1497,1,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,141,1502,2,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,141,1512,2,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,141,1544,1,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,142,1464,3,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,142,1522,1,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,142,1546,4,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,142,1547,1,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,142,1597,1,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,143,1400,1,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,143,1434,1,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,143,1545,3,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,143,1634,1,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,1446,1484,3,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,1446,1750,2,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,1449,1472,1,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,144,1514,1,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,144,1529,2,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,145,1535,1,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,145,1543,1,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,145,1660,2,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,1467,1505,1,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,1467,1520,1,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,1470,1705,2,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,147,1481,5,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,147,1532,2,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,147,1545,1,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,147,1685,3,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,1482,1504,1,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
HA,1483,1722,1,SRR14352110,B,MDCK-SIAT1,6hpi,in vitro,intracellular,bulk,10.0
