Segment,Start,End,NGS_read_count,ACC_num,IFNAR,IFNLR,Cells,Replicate,Resolution,Context,Compartment
PB1,299,2053,19,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,299,2055,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,300,1847,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,300,1877,150,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,300,1899,711,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,300,1963,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,301,1874,4,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,301,1878,2,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,301,1974,6,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,304,1899,2,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,305,1896,10,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,305,1900,1819,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,305,2007,4,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,306,1901,5,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,310,1899,17,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,311,2051,3,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,311,351,2,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,314,1881,3,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,314,2024,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,315,1928,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,318,1896,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,318,1907,2,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,318,1965,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,320,1906,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,321,1896,104,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,321,1900,211,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,321,1946,8,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,321,349,3,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,322,1584,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,322,1857,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,322,1897,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,322,2039,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,324,1957,30,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,324,1991,2,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,324,2015,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,324,2053,16,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,325,1870,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,325,1899,7,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,325,1937,3,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,325,2081,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,325,350,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,326,1992,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,327,1717,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,327,1898,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,327,1951,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,327,1975,9,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,327,2006,17,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,328,1504,4,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,328,1829,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,328,1901,3,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,328,1928,2,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,328,1932,4,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,328,1942,4,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,328,2054,2,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,328,2061,5,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,328,2071,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,329,1898,6,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,329,1959,2,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,329,1996,935,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,329,2113,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,330,1828,18,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,330,1869,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,330,1997,4,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,332,1909,2,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,332,2005,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,334,1891,57,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,334,1898,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,334,1899,4,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,334,1919,5,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,334,2006,205,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,334,365,5,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,335,1878,17,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,335,1961,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,336,1898,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,336,466,23,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,337,1958,3,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,337,1988,10,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,338,1881,2,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,338,1896,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,338,1901,3,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,338,1934,54,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,338,1958,86,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,338,1988,21,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,338,2110,2,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,339,1885,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,339,1903,9,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,339,1905,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,339,2010,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,341,1818,4,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,341,1857,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,341,404,6,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,342,1899,2,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,342,1990,3,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,343,1900,55,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,345,1842,59,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,345,1864,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,345,1898,96,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,345,1899,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,345,1920,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,345,1996,10,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,345,2080,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,345,473,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,346,1754,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,346,1821,7,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,346,1829,5,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,346,1878,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,346,1901,3,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,346,1906,71,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,346,1910,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,346,1911,37,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,346,1946,22,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,346,1947,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,346,2016,10,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,346,2056,6,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,346,376,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,347,1898,18,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,347,1959,7,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,347,1972,864,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,347,1989,120,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,347,1996,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,347,2038,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,347,2057,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,348,1752,19,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,348,1828,4,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,348,1994,4,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,348,2015,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,349,1899,13,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,349,1963,5,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,349,1974,11,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,349,2022,17,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,350,1862,3,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,350,1897,2,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,350,1998,448,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,350,2037,5,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,350,2079,12,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,351,1911,40,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,352,1833,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,352,2079,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,353,1941,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,354,1862,50,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,355,1900,127,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,356,1903,20,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,356,1927,3,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,356,1948,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,356,2104,264,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,357,1899,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,357,1957,2,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,357,2006,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,358,1864,7,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,358,2057,13,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,359,1875,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,361,1896,7,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,361,1957,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,361,1997,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,363,1828,14,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,363,1857,13,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,363,1883,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,363,1896,18,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,364,1854,5,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,364,1899,1165,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,364,2006,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,365,1766,39,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,365,1938,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,366,1896,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,366,1900,3,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,367,1876,5,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,367,1999,3,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,369,1830,4,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,369,1882,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,370,1892,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,371,1829,2,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,371,1884,193,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,371,1897,3,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,371,1958,20,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,371,1971,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,371,1988,6,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,371,2014,18,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,372,1703,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,372,1833,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,372,1903,2,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,373,1868,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,373,1897,2,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,373,1934,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,374,1869,1105,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,374,1876,6,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,374,1879,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,374,1898,5,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,374,1916,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,375,1753,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,375,1826,6,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,375,1829,4,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,375,1833,2,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,375,1858,216,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,375,1949,7,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,375,1988,3,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,375,1995,18,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,375,2008,5,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,376,1828,2,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,376,1857,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,376,1885,51,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,376,1907,188,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,376,1933,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,379,1877,55,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,380,1836,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,381,1689,2,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,381,1753,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,381,1858,5,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,381,1897,3,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,381,1906,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,381,1928,45,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,382,1972,16,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,383,1831,48,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,385,1607,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,385,1934,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,386,1815,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,386,1856,97,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,386,1884,2,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,393,1938,5,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,393,1949,6,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,393,2004,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,394,2005,51,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,396,1929,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,402,428,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,404,1942,6,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,409,1862,2,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,409,2028,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,410,1630,2,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,410,1723,5,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,410,1911,4,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,410,2229,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,412,2058,36,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,414,1885,13,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,415,1896,3,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,417,2124,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,418,1901,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,422,1876,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,422,1895,158,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,423,1884,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,423,1897,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,423,1969,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,423,2091,2,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,424,1902,24,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,426,1898,28,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,426,1918,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,427,1701,7,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,427,1723,5,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,427,1841,4,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,427,1897,34,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,427,1958,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,427,2054,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,428,1882,6,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,431,1757,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,431,1833,102,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,433,2169,12,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,435,1754,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,437,1903,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,438,1838,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,440,1900,7,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,441,1948,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,442,1945,2,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,442,1957,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,447,1753,4,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,447,1897,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,448,1830,81,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,448,1937,2,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,448,1951,2,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,449,1656,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,44,73,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,450,1821,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,450,1823,13,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,451,1898,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,453,1830,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,454,1831,10,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,454,1842,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,455,1716,2,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,457,1723,2,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,457,1829,8,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,457,1884,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,45,116,33,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,45,2165,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,45,79,2,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,461,1608,16,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,461,1698,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,461,1773,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,462,1829,8,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,463,1631,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,464,1898,2,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,467,1628,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,468,1832,5,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,46,117,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,471,1873,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,471,1899,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,475,1630,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,475,1817,2,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,478,1713,4,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,478,1820,292,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,479,1821,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,481,1824,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,485,1716,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,498,1820,5,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,515,1786,5,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,517,1867,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,518,1714,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,521,1694,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,521,1820,65,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,522,1670,4,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,525,2002,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,526,1548,247,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,526,1689,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,526,1701,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,527,1754,2,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,531,1752,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,532,1627,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,532,1632,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,532,1704,2,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,532,1873,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,532,1898,2,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,533,1530,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,533,1662,2,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,533,1676,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,533,1687,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,533,1882,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,533,1898,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,533,1899,124,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,534,1598,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,534,1695,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,534,1719,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,534,1723,13,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,534,1833,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,534,576,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,534,603,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
PB1,536,1656,1,SRR16770186,0,1,Mouse,1,bulk,in vivo,unknown
