Segment,Start,End,NGS_read_count,ACC_num,Cells,Time,Replicate,Context,Compartment,Resolution,MOI
PB1,198,2129,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB1,220,1990,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB1,268,2049,3,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB1,269,2054,34,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB1,299,1896,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB1,345,1898,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB1,380,1898,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB1,381,2030,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB1,410,1775,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB1,413,1897,3,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB1,438,1828,5,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB1,54,77,6,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PA,112,2148,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PA,122,2027,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PA,138,1873,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PA,146,1990,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PA,178,1924,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PA,206,1916,4,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PA,208,1952,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PA,281,413,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PA,300,1844,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PA,301,1844,23,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PA,315,1926,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PA,462,1813,2,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PA,488,1725,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PA,720,1961,3,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
HA,104,128,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
HA,1054,1092,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
HA,126,1470,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
HA,1288,1312,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
HA,1290,1444,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
HA,1358,1531,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
HA,1365,1485,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
HA,152,1446,2,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
HA,184,1459,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
HA,342,1314,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
HA,352,379,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
HA,717,837,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
HA,834,994,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
NP,1321,1392,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
NP,1335,1385,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
NP,199,1278,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
NP,201,1269,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
NP,252,1082,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
NP,273,1212,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
NP,338,1276,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
NP,416,1070,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
NP,686,733,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
NP,955,998,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
NA,843,991,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
M,322,799,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
M,51,703,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
M,51,733,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
M,51,749,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
M,52,741,135,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
NS,57,530,39,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB2,109,2152,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB2,163,2006,44,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB2,182,2144,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB2,1928,2032,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB2,216,2067,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB2,224,2138,28,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB2,293,1760,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB2,436,1762,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB1,148,2110,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB1,149,2140,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB1,171,2092,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB1,1861,1896,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB1,195,2033,22,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB1,1961,1985,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB1,1985,2030,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB1,1985,2031,4,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB1,268,2049,3,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB1,269,2054,32,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB1,283,2109,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB1,284,1973,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB1,288,1928,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB1,289,2159,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB1,299,1857,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB1,316,1945,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB1,325,1822,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB1,345,1898,4,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB1,363,1883,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB1,410,1775,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB1,413,1897,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB1,426,1898,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB1,438,1828,12,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB1,54,77,5,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB1,55,80,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB1,55,86,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB1,575,1634,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB1,58,2210,2,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB1,594,2133,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB1,670,1607,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB1,702,1607,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PA,122,2027,3,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PA,124,168,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PA,135,1990,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PA,151,1942,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PA,1634,1669,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PA,206,1916,5,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PA,208,1952,3,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PA,214,296,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PA,240,1925,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PA,281,413,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PA,293,1816,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PA,301,1844,28,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PA,462,1813,4,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PA,464,1668,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PA,720,1961,6,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PA,95,2063,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
HA,1173,1230,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
HA,1551,1585,2,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
HA,280,1224,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
HA,284,1349,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
HA,315,1467,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
HA,734,789,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
NP,1365,1397,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
NP,145,1366,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
NP,165,1278,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
NP,223,1277,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
NP,256,1240,2,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
NP,284,1230,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
NP,290,1210,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
NP,338,1276,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
NP,349,1189,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
NP,374,1145,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
NP,559,875,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
NP,670,1311,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
NP,93,932,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
NA,1225,1262,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
M,127,741,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
M,146,741,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
M,234,741,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
M,472,546,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
M,51,749,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
M,52,741,118,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
M,906,928,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
NS,571,633,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
NS,57,530,41,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB2,163,2006,44,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB2,1656,1694,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB2,191,2053,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB2,198,2157,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB2,224,2138,30,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB2,436,1762,2,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB2,750,775,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB2,92,2212,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB1,113,2165,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB1,137,2129,2,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB1,1691,2133,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB1,195,2033,22,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB1,1985,2031,3,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB1,1986,2102,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB1,205,1971,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB1,268,2049,3,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB1,269,1858,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB1,269,2054,29,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB1,301,2023,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB1,303,1905,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB1,334,1895,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB1,345,1898,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB1,347,1898,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB1,371,1897,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB1,380,1876,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB1,410,1775,3,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB1,413,1897,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB1,438,1828,10,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB1,54,77,5,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB1,594,2130,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB1,73,101,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB1,768,1625,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PA,120,1886,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PA,138,2011,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PA,206,1916,2,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PA,208,1952,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PA,258,1948,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PA,281,413,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PA,301,1844,22,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PA,462,1813,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PA,720,1961,2,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
HA,1024,1126,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
HA,1280,1302,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
HA,1298,1413,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
HA,1551,1585,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
HA,159,1648,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
HA,178,1484,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
HA,284,1318,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
HA,342,1314,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
NP,166,1272,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
NP,200,1367,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
NP,226,1336,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
NP,256,1240,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
NP,284,309,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
NP,338,1276,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
NP,349,1189,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
NP,482,908,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
NP,682,749,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
NP,704,845,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
NP,906,932,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
M,146,741,2,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
M,44,741,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
M,464,741,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
M,501,623,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
M,52,741,98,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
NS,57,530,50,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
NS,600,624,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB2,1595,1810,2,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB2,163,2006,58,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB2,182,2144,2,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB2,1936,2025,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB2,224,2138,24,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB2,269,1936,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB2,293,1760,2,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB2,295,343,2,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB2,436,1762,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB1,121,2118,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB1,137,2110,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB1,158,2109,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB1,178,2129,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB1,1852,1909,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB1,189,1978,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB1,195,2033,22,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB1,1984,2037,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB1,1985,2031,2,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB1,233,1911,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB1,268,2049,3,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB1,269,2054,30,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB1,345,1898,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB1,346,1928,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB1,347,1898,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB1,363,1883,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB1,381,2030,2,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB1,410,1775,2,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB1,438,1828,6,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB1,54,77,6,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB1,55,80,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB1,73,101,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB1,768,1625,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PA,121,1845,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PA,122,2027,4,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PA,138,208,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PA,146,1990,2,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PA,157,1973,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PA,197,1917,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PA,206,1916,2,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PA,208,1952,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PA,281,413,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PA,293,1816,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PA,301,1844,19,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PA,304,360,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PA,315,1926,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PA,453,1631,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PA,462,1813,4,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PA,720,1961,2,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
HA,1145,1184,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
HA,126,1359,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
HA,153,1527,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
HA,1551,1585,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
HA,1633,1659,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
HA,184,1459,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
HA,284,1349,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
HA,342,1314,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
NP,145,1307,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
NP,165,1278,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
NP,170,1279,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
NP,204,1303,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
NP,256,1240,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
NP,278,1345,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
NP,468,1101,2,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
NP,473,1068,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
NP,482,908,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
NP,551,600,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
M,44,741,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
M,52,741,108,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
NS,57,530,53,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB2,156,191,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB2,163,2006,50,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB2,182,2144,2,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB2,224,2138,37,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB2,295,343,2,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB2,534,1759,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB2,784,1017,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB1,121,2118,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB1,137,2129,3,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB1,1486,2130,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB1,160,2114,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB1,160,2115,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB1,168,2130,2,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB1,1852,1909,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB1,195,2033,18,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB1,1985,2031,2,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB1,1985,2032,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB1,233,1911,1,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
PB1,268,2049,5,SRR7722033,A549,24,2,in vitro,intracellular,singlecell,5
