Segment,Start,End,NGS_read_count,ACC_num,Cells,Time,Replicate,Context,Compartment,Resolution
PA,506,1708,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
PA,515,1581,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
PA,530,717,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
PA,549,1579,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
PA,559,1580,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
PA,568,1580,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
PA,647,1636,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
PA,64,100,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
PA,66,316,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
PA,687,1159,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
PA,690,1591,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
PA,699,890,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
PA,788,1263,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
PA,79,102,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
PA,804,1032,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
PA,82,1953,2,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
PA,888,1424,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
PA,89,1808,3,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
HA,103,1447,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
HA,1140,1183,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
HA,115,1504,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
HA,1163,1279,2,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
HA,1237,1354,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
HA,1287,1310,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
HA,1291,1324,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
HA,1292,1322,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
HA,1305,1343,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
HA,1306,1346,2,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
HA,1306,1353,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
HA,1323,1471,2,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
HA,1325,1347,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
HA,1329,1379,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
HA,139,1384,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
HA,139,1525,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
HA,140,1440,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
HA,1499,1529,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
HA,1622,1656,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
HA,1630,1699,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
HA,171,401,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
HA,174,981,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
HA,195,1509,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
HA,207,1536,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
HA,210,234,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
HA,220,1374,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
HA,235,265,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
HA,400,1164,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
HA,404,440,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
HA,406,1324,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
HA,406,1530,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
HA,424,1113,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
HA,430,1204,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
HA,432,1164,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
HA,462,1120,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
HA,463,1235,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
HA,465,1216,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
HA,466,954,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
HA,468,1199,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
HA,470,1225,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
HA,476,1381,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
HA,524,1238,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
HA,541,1079,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
HA,559,1157,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
HA,561,1175,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
HA,561,986,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
HA,587,1079,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
HA,598,1290,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
HA,630,899,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
HA,630,910,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
HA,694,770,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
HA,695,1177,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
HA,696,1181,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
HA,698,1128,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
HA,724,1086,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
HA,739,768,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
HA,73,1500,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
HA,741,850,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
HA,767,1164,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
HA,785,1240,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
HA,862,884,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
HA,95,1185,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
HA,96,1597,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
HA,97,1383,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
NP,1028,1050,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
NP,1044,1067,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
NP,1058,1130,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
NP,1079,1149,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
NP,1105,1136,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
NP,1167,1189,5,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
NP,1178,1201,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
NP,1271,1310,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
NP,1366,1402,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
NP,164,1310,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
NP,171,1220,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
NP,196,1301,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
NP,196,766,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
NP,234,1270,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
NP,274,1178,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
NP,274,1288,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
NP,278,1210,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
NP,278,319,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
NP,278,969,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
NP,285,353,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
NP,285,387,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
NP,296,531,4,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
NP,303,348,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
NP,306,1147,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
NP,328,1095,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
NP,328,451,4,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
NP,337,1232,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
NP,339,405,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
NP,341,1073,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
NP,341,570,3,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
NP,351,1094,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
NP,354,386,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
NP,359,483,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
NP,362,551,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
NP,374,1311,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
NP,382,1345,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
NP,388,941,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
NP,424,1070,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
NP,425,628,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
NP,444,587,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
NP,452,1232,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
NP,456,944,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
NP,477,946,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
NP,485,1197,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
NP,486,1014,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
NP,500,865,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
NP,508,929,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
NP,516,1033,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
NP,518,980,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
NP,526,958,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
NP,527,580,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
NP,537,964,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
NP,539,1046,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
NP,542,958,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
NP,550,1110,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
NP,550,1234,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
NP,559,809,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
NP,561,898,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
NP,562,1026,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
NP,563,589,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
NP,565,900,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
NP,565,933,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
NP,571,770,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
NP,579,610,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
NP,581,966,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
NP,582,958,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
NP,594,813,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
NP,607,946,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
NP,620,682,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
NP,704,979,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
NP,712,1482,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
NP,731,813,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
NP,741,840,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
NP,766,873,2,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
NP,770,840,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
NP,956,983,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
NP,968,1470,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
NA,238,1063,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
NA,247,1107,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
NA,332,521,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
NA,380,1036,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
NA,589,903,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
NA,65,125,2,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
NA,79,1041,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
NA,86,117,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
NA,91,730,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
M,146,741,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
M,242,711,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
M,257,284,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
M,258,719,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
M,258,720,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
M,298,728,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
M,312,379,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
M,351,677,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
M,357,580,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
M,378,559,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
M,386,703,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
M,52,741,11,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
M,534,598,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
M,55,136,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
M,59,103,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
NS,162,211,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
NS,175,647,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
NS,198,627,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
NS,207,660,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
NS,215,661,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
NS,218,727,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
NS,235,658,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
NS,316,347,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
NS,57,530,17,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
NS,659,790,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
NS,67,112,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
NS,704,739,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
NS,705,727,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
NS,705,790,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
NS,729,841,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
NS,90,693,1,ERR4566032,MRC5,48hpi,1,in vitro,intracellular,singlecell
PB2,1013,1342,1,ERR4566033,MRC5,48hpi,2,in vitro,intracellular,singlecell
PB2,1153,1347,1,ERR4566033,MRC5,48hpi,2,in vitro,intracellular,singlecell
PB2,1455,1490,1,ERR4566033,MRC5,48hpi,2,in vitro,intracellular,singlecell
PB2,1600,1628,1,ERR4566033,MRC5,48hpi,2,in vitro,intracellular,singlecell
PB2,162,2086,1,ERR4566033,MRC5,48hpi,2,in vitro,intracellular,singlecell
PB2,162,2125,5,ERR4566033,MRC5,48hpi,2,in vitro,intracellular,singlecell
PB2,163,200,1,ERR4566033,MRC5,48hpi,2,in vitro,intracellular,singlecell
PB2,163,2053,1,ERR4566033,MRC5,48hpi,2,in vitro,intracellular,singlecell
PB2,163,2126,5,ERR4566033,MRC5,48hpi,2,in vitro,intracellular,singlecell
PB2,1647,1681,1,ERR4566033,MRC5,48hpi,2,in vitro,intracellular,singlecell
PB2,168,2093,1,ERR4566033,MRC5,48hpi,2,in vitro,intracellular,singlecell
PB2,1703,1748,1,ERR4566033,MRC5,48hpi,2,in vitro,intracellular,singlecell
PB2,1716,2147,1,ERR4566033,MRC5,48hpi,2,in vitro,intracellular,singlecell
PB2,176,2052,3,ERR4566033,MRC5,48hpi,2,in vitro,intracellular,singlecell
PB2,181,2106,1,ERR4566033,MRC5,48hpi,2,in vitro,intracellular,singlecell
PB2,190,2026,1,ERR4566033,MRC5,48hpi,2,in vitro,intracellular,singlecell
PB2,191,1510,1,ERR4566033,MRC5,48hpi,2,in vitro,intracellular,singlecell
PB2,1936,2025,1,ERR4566033,MRC5,48hpi,2,in vitro,intracellular,singlecell
PB2,203,2043,1,ERR4566033,MRC5,48hpi,2,in vitro,intracellular,singlecell
PB2,2046,2201,1,ERR4566033,MRC5,48hpi,2,in vitro,intracellular,singlecell
PB2,2115,2262,2,ERR4566033,MRC5,48hpi,2,in vitro,intracellular,singlecell
PB2,2138,2195,1,ERR4566033,MRC5,48hpi,2,in vitro,intracellular,singlecell
PB2,222,2010,2,ERR4566033,MRC5,48hpi,2,in vitro,intracellular,singlecell
PB2,226,1949,1,ERR4566033,MRC5,48hpi,2,in vitro,intracellular,singlecell
PB2,227,2151,1,ERR4566033,MRC5,48hpi,2,in vitro,intracellular,singlecell
PB2,253,1983,1,ERR4566033,MRC5,48hpi,2,in vitro,intracellular,singlecell
PB2,272,2054,2,ERR4566033,MRC5,48hpi,2,in vitro,intracellular,singlecell
PB2,275,2004,2,ERR4566033,MRC5,48hpi,2,in vitro,intracellular,singlecell
PB2,277,1403,4,ERR4566033,MRC5,48hpi,2,in vitro,intracellular,singlecell
PB2,293,2002,1,ERR4566033,MRC5,48hpi,2,in vitro,intracellular,singlecell
PB2,311,2170,1,ERR4566033,MRC5,48hpi,2,in vitro,intracellular,singlecell
PB2,334,2069,3,ERR4566033,MRC5,48hpi,2,in vitro,intracellular,singlecell
PB2,342,1944,1,ERR4566033,MRC5,48hpi,2,in vitro,intracellular,singlecell
PB2,352,1909,2,ERR4566033,MRC5,48hpi,2,in vitro,intracellular,singlecell
PB2,357,1827,1,ERR4566033,MRC5,48hpi,2,in vitro,intracellular,singlecell
PB2,359,1975,1,ERR4566033,MRC5,48hpi,2,in vitro,intracellular,singlecell
PB2,366,1762,1,ERR4566033,MRC5,48hpi,2,in vitro,intracellular,singlecell
PB2,382,419,1,ERR4566033,MRC5,48hpi,2,in vitro,intracellular,singlecell
PB2,430,1988,1,ERR4566033,MRC5,48hpi,2,in vitro,intracellular,singlecell
PB2,449,1759,1,ERR4566033,MRC5,48hpi,2,in vitro,intracellular,singlecell
PB2,44,642,1,ERR4566033,MRC5,48hpi,2,in vitro,intracellular,singlecell
PB2,450,1761,1,ERR4566033,MRC5,48hpi,2,in vitro,intracellular,singlecell
PB2,458,1796,1,ERR4566033,MRC5,48hpi,2,in vitro,intracellular,singlecell
PB2,461,618,1,ERR4566033,MRC5,48hpi,2,in vitro,intracellular,singlecell
PB2,469,2054,1,ERR4566033,MRC5,48hpi,2,in vitro,intracellular,singlecell
PB2,473,1769,1,ERR4566033,MRC5,48hpi,2,in vitro,intracellular,singlecell
PB2,538,1719,1,ERR4566033,MRC5,48hpi,2,in vitro,intracellular,singlecell
PB2,543,1678,1,ERR4566033,MRC5,48hpi,2,in vitro,intracellular,singlecell
PB2,576,1681,1,ERR4566033,MRC5,48hpi,2,in vitro,intracellular,singlecell
PB2,577,1755,1,ERR4566033,MRC5,48hpi,2,in vitro,intracellular,singlecell
PB2,688,1952,1,ERR4566033,MRC5,48hpi,2,in vitro,intracellular,singlecell
PB2,776,1802,1,ERR4566033,MRC5,48hpi,2,in vitro,intracellular,singlecell
PB2,792,1444,1,ERR4566033,MRC5,48hpi,2,in vitro,intracellular,singlecell
PB2,807,1436,1,ERR4566033,MRC5,48hpi,2,in vitro,intracellular,singlecell
PB1,100,2040,1,ERR4566033,MRC5,48hpi,2,in vitro,intracellular,singlecell
PB1,1010,1130,1,ERR4566033,MRC5,48hpi,2,in vitro,intracellular,singlecell
PB1,102,130,1,ERR4566033,MRC5,48hpi,2,in vitro,intracellular,singlecell
PB1,1060,1276,1,ERR4566033,MRC5,48hpi,2,in vitro,intracellular,singlecell
PB1,1081,1104,1,ERR4566033,MRC5,48hpi,2,in vitro,intracellular,singlecell
PB1,1084,1107,1,ERR4566033,MRC5,48hpi,2,in vitro,intracellular,singlecell
PB1,108,2176,1,ERR4566033,MRC5,48hpi,2,in vitro,intracellular,singlecell
PB1,110,2166,1,ERR4566033,MRC5,48hpi,2,in vitro,intracellular,singlecell
PB1,112,2166,1,ERR4566033,MRC5,48hpi,2,in vitro,intracellular,singlecell
PB1,113,2055,2,ERR4566033,MRC5,48hpi,2,in vitro,intracellular,singlecell
PB1,1154,1178,1,ERR4566033,MRC5,48hpi,2,in vitro,intracellular,singlecell
PB1,116,2163,1,ERR4566033,MRC5,48hpi,2,in vitro,intracellular,singlecell
PB1,116,2167,1,ERR4566033,MRC5,48hpi,2,in vitro,intracellular,singlecell
PB1,116,2168,3,ERR4566033,MRC5,48hpi,2,in vitro,intracellular,singlecell
PB1,118,2059,2,ERR4566033,MRC5,48hpi,2,in vitro,intracellular,singlecell
PB1,121,2078,1,ERR4566033,MRC5,48hpi,2,in vitro,intracellular,singlecell
PB1,1229,2209,1,ERR4566033,MRC5,48hpi,2,in vitro,intracellular,singlecell
PB1,122,152,1,ERR4566033,MRC5,48hpi,2,in vitro,intracellular,singlecell
PB1,123,2168,2,ERR4566033,MRC5,48hpi,2,in vitro,intracellular,singlecell
PB1,128,2181,1,ERR4566033,MRC5,48hpi,2,in vitro,intracellular,singlecell
PB1,130,2089,1,ERR4566033,MRC5,48hpi,2,in vitro,intracellular,singlecell
PB1,132,2085,1,ERR4566033,MRC5,48hpi,2,in vitro,intracellular,singlecell
PB1,135,2090,2,ERR4566033,MRC5,48hpi,2,in vitro,intracellular,singlecell
PB1,136,2080,1,ERR4566033,MRC5,48hpi,2,in vitro,intracellular,singlecell
PB1,137,2065,4,ERR4566033,MRC5,48hpi,2,in vitro,intracellular,singlecell
PB1,137,2110,12,ERR4566033,MRC5,48hpi,2,in vitro,intracellular,singlecell
PB1,137,2165,2,ERR4566033,MRC5,48hpi,2,in vitro,intracellular,singlecell
PB1,138,2092,1,ERR4566033,MRC5,48hpi,2,in vitro,intracellular,singlecell
PB1,139,1988,1,ERR4566033,MRC5,48hpi,2,in vitro,intracellular,singlecell
PB1,139,2141,2,ERR4566033,MRC5,48hpi,2,in vitro,intracellular,singlecell
PB1,144,2100,1,ERR4566033,MRC5,48hpi,2,in vitro,intracellular,singlecell
PB1,144,2103,3,ERR4566033,MRC5,48hpi,2,in vitro,intracellular,singlecell
PB1,144,2114,1,ERR4566033,MRC5,48hpi,2,in vitro,intracellular,singlecell
PB1,145,1733,1,ERR4566033,MRC5,48hpi,2,in vitro,intracellular,singlecell
PB1,145,2100,2,ERR4566033,MRC5,48hpi,2,in vitro,intracellular,singlecell
PB1,145,2103,22,ERR4566033,MRC5,48hpi,2,in vitro,intracellular,singlecell
PB1,146,2082,2,ERR4566033,MRC5,48hpi,2,in vitro,intracellular,singlecell
PB1,148,2110,1,ERR4566033,MRC5,48hpi,2,in vitro,intracellular,singlecell
PB1,1508,1539,1,ERR4566033,MRC5,48hpi,2,in vitro,intracellular,singlecell
PB1,1711,1821,1,ERR4566033,MRC5,48hpi,2,in vitro,intracellular,singlecell
PB1,177,2028,1,ERR4566033,MRC5,48hpi,2,in vitro,intracellular,singlecell
PB1,179,2110,4,ERR4566033,MRC5,48hpi,2,in vitro,intracellular,singlecell
PB1,180,2034,1,ERR4566033,MRC5,48hpi,2,in vitro,intracellular,singlecell
PB1,1811,1841,1,ERR4566033,MRC5,48hpi,2,in vitro,intracellular,singlecell
PB1,184,2052,14,ERR4566033,MRC5,48hpi,2,in vitro,intracellular,singlecell
PB1,1873,1899,1,ERR4566033,MRC5,48hpi,2,in vitro,intracellular,singlecell
PB1,188,2050,2,ERR4566033,MRC5,48hpi,2,in vitro,intracellular,singlecell
PB1,189,2103,1,ERR4566033,MRC5,48hpi,2,in vitro,intracellular,singlecell
PB1,190,2115,1,ERR4566033,MRC5,48hpi,2,in vitro,intracellular,singlecell
PB1,193,2033,1,ERR4566033,MRC5,48hpi,2,in vitro,intracellular,singlecell
PB1,1983,2012,1,ERR4566033,MRC5,48hpi,2,in vitro,intracellular,singlecell
PB1,2002,2100,5,ERR4566033,MRC5,48hpi,2,in vitro,intracellular,singlecell
PB1,2054,2092,1,ERR4566033,MRC5,48hpi,2,in vitro,intracellular,singlecell
PB1,2063,2242,1,ERR4566033,MRC5,48hpi,2,in vitro,intracellular,singlecell
PB1,206,2029,1,ERR4566033,MRC5,48hpi,2,in vitro,intracellular,singlecell
PB1,208,2114,1,ERR4566033,MRC5,48hpi,2,in vitro,intracellular,singlecell
PB1,2108,2209,1,ERR4566033,MRC5,48hpi,2,in vitro,intracellular,singlecell
PB1,2145,2211,1,ERR4566033,MRC5,48hpi,2,in vitro,intracellular,singlecell
