index,ID,UMAP1,UMAP2,Cluster,center_x,center_y
4179,A_PuertoRico_8_1934_PB1_288_337,7.4765267,1.3430103,0,8.571022,4.451144
4180,A_PuertoRico_8_1934_PB1_289_1876,3.063721,2.9893627,1,2.5819721,5.142653
4181,A_PuertoRico_8_1934_PB1_289_1898,2.9231071,2.8650017,1,2.5819721,5.142653
4182,A_PuertoRico_8_1934_PB1_289_1959,2.9202242,2.880827,1,2.5819721,5.142653
4183,A_PuertoRico_8_1934_PB1_289_1972,2.9172115,3.0423262,1,2.5819721,5.142653
4184,A_PuertoRico_8_1934_PB1_289_1989,2.8670306,2.9979484,1,2.5819721,5.142653
4185,A_PuertoRico_8_1934_PB1_289_1996,2.9724686,2.8965373,1,2.5819721,5.142653
4186,A_PuertoRico_8_1934_PB1_289_2138,2.7268372,3.270854,1,2.5819721,5.142653
4187,A_PuertoRico_8_1934_PB1_289_2166,2.941148,2.9857314,1,2.5819721,5.142653
4188,A_PuertoRico_8_1934_PB1_289_2178,2.9529686,2.945539,1,2.5819721,5.142653
4189,A_PuertoRico_8_1934_PB1_290_2035,1.998868,4.3058686,1,2.5819721,5.142653
4190,A_PuertoRico_8_1934_PB1_290_2090,2.3498275,4.2139854,1,2.5819721,5.142653
4191,A_PuertoRico_8_1934_PB1_290_2104,2.1030467,4.3185277,1,2.5819721,5.142653
4192,A_PuertoRico_8_1934_PB1_290_2112,2.1562557,4.268677,1,2.5819721,5.142653
4193,A_PuertoRico_8_1934_PB1_291_1877,-0.18457091,4.784081,1,2.5819721,5.142653
4194,A_PuertoRico_8_1934_PB1_291_1899,-0.3829736,4.5994534,1,2.5819721,5.142653
4195,A_PuertoRico_8_1934_PB1_291_1909,-0.009960986,4.6117067,1,2.5819721,5.142653
4196,A_PuertoRico_8_1934_PB1_291_1937,0.019595407,4.576577,1,2.5819721,5.142653
4197,A_PuertoRico_8_1934_PB1_291_1960,-0.00837313,4.68048,1,2.5819721,5.142653
4198,A_PuertoRico_8_1934_PB1_291_1974,0.8229079,5.4426303,1,2.5819721,5.142653
4199,A_PuertoRico_8_1934_PB1_291_2000,-0.2015906,4.778428,1,2.5819721,5.142653
4200,A_PuertoRico_8_1934_PB1_291_2023,0.25598994,4.7940817,1,2.5819721,5.142653
4201,A_PuertoRico_8_1934_PB1_291_2075,0.17794639,4.586766,1,2.5819721,5.142653
4202,A_PuertoRico_8_1934_PB1_291_2103,-0.14359243,4.6782036,1,2.5819721,5.142653
4203,A_PuertoRico_8_1934_PB1_291_350,0.010091744,4.590359,1,2.5819721,5.142653
4204,A_PuertoRico_8_1934_PB1_292_1895,0.005874968,6.606692,1,2.5819721,5.142653
4205,A_PuertoRico_8_1934_PB1_292_1912,3.4650106,3.9219089,1,2.5819721,5.142653
4206,A_PuertoRico_8_1934_PB1_292_1940,3.4562156,3.722564,1,2.5819721,5.142653
4207,A_PuertoRico_8_1934_PB1_293_1897,9.464973,3.6293855,0,8.571022,4.451144
4208,A_PuertoRico_8_1934_PB1_293_1911,6.541969,2.491032,0,8.571022,4.451144
4209,A_PuertoRico_8_1934_PB1_293_1966,8.057813,0.84792155,0,8.571022,4.451144
4210,A_PuertoRico_8_1934_PB1_293_1992,7.0084743,2.2718017,0,8.571022,4.451144
4211,A_PuertoRico_8_1934_PB1_293_347,9.745612,2.2830694,0,8.571022,4.451144
4212,A_PuertoRico_8_1934_PB1_295_1870,0.8396416,5.8192787,1,2.5819721,5.142653
4213,A_PuertoRico_8_1934_PB1_296_1908,3.7611017,2.3343623,1,2.5819721,5.142653
4214,A_PuertoRico_8_1934_PB1_296_1972,3.670534,2.2979183,1,2.5819721,5.142653
4215,A_PuertoRico_8_1934_PB1_296_2006,-0.29801336,4.476143,1,2.5819721,5.142653
4216,A_PuertoRico_8_1934_PB1_297_1958,9.555476,3.1010237,0,8.571022,4.451144
4217,A_PuertoRico_8_1934_PB1_297_1995,9.595168,3.0037944,0,8.571022,4.451144
4218,A_PuertoRico_8_1934_PB1_298_2012,6.359847,2.901783,0,8.571022,4.451144
4219,A_PuertoRico_8_1934_PB1_298_2031,6.678067,2.8230336,0,8.571022,4.451144
4220,A_PuertoRico_8_1934_PB1_299_1880,1.5518255,4.476889,1,2.5819721,5.142653
4221,A_PuertoRico_8_1934_PB1_299_1927,2.4102814,3.8465347,1,2.5819721,5.142653
4222,A_PuertoRico_8_1934_PB1_299_1957,1.3559443,4.392584,1,2.5819721,5.142653
4223,A_PuertoRico_8_1934_PB1_299_2030,2.3706796,3.8743446,1,2.5819721,5.142653
4224,A_PuertoRico_8_1934_PB1_299_2053,2.381064,4.1441283,1,2.5819721,5.142653
4225,A_PuertoRico_8_1934_PB1_299_328,1.7682823,4.4526606,1,2.5819721,5.142653
4226,A_PuertoRico_8_1934_PB1_300_1877,0.016942611,4.881896,1,2.5819721,5.142653
4227,A_PuertoRico_8_1934_PB1_300_1891,0.057427064,4.7870502,1,2.5819721,5.142653
4228,A_PuertoRico_8_1934_PB1_300_1899,-0.42856658,4.5327168,1,2.5819721,5.142653
4229,A_PuertoRico_8_1934_PB1_300_1957,0.21536377,4.6808815,1,2.5819721,5.142653
4230,A_PuertoRico_8_1934_PB1_300_1960,0.0029443046,4.6516213,1,2.5819721,5.142653
4231,A_PuertoRico_8_1934_PB1_300_1967,0.16952163,4.674703,1,2.5819721,5.142653
4232,A_PuertoRico_8_1934_PB1_300_1991,0.21822864,4.7269044,1,2.5819721,5.142653
4233,A_PuertoRico_8_1934_PB1_300_2000,0.03961671,4.8250713,1,2.5819721,5.142653
4234,A_PuertoRico_8_1934_PB1_300_2006,-0.15458526,4.5428305,1,2.5819721,5.142653
4235,A_PuertoRico_8_1934_PB1_300_2050,0.21991831,4.6184244,1,2.5819721,5.142653
4236,A_PuertoRico_8_1934_PB1_300_2075,0.16049434,4.665227,1,2.5819721,5.142653
4237,A_PuertoRico_8_1934_PB1_300_2089,-0.015113491,4.585368,1,2.5819721,5.142653
4238,A_PuertoRico_8_1934_PB1_300_2100,-0.098460786,4.668126,1,2.5819721,5.142653
4239,A_PuertoRico_8_1934_PB1_301_1959,3.090627,2.6363316,1,2.5819721,5.142653
4240,A_PuertoRico_8_1934_PB1_301_1991,0.9674642,5.249061,1,2.5819721,5.142653
4241,A_PuertoRico_8_1934_PB1_301_2037,8.650719,3.145916,0,8.571022,4.451144
4242,A_PuertoRico_8_1934_PB1_301_2051,1.1347747,5.138505,1,2.5819721,5.142653
4243,A_PuertoRico_8_1934_PB1_301_2155,0.7927294,5.0245132,1,2.5819721,5.142653
4244,A_PuertoRico_8_1934_PB1_302_2026,4.085008,2.300002,1,2.5819721,5.142653
4245,A_PuertoRico_8_1934_PB1_302_2043,4.074649,2.2837021,1,2.5819721,5.142653
4246,A_PuertoRico_8_1934_PB1_303_1684,7.09816,1.055756,0,8.571022,4.451144
4247,A_PuertoRico_8_1934_PB1_303_1994,2.3176074,4.6700773,1,2.5819721,5.142653
4248,A_PuertoRico_8_1934_PB1_304_1768,3.2851381,3.0994577,1,2.5819721,5.142653
4249,A_PuertoRico_8_1934_PB1_304_1840,3.5109708,3.9353929,1,2.5819721,5.142653
4250,A_PuertoRico_8_1934_PB1_304_1989,3.2825694,3.0094645,1,2.5819721,5.142653
4251,A_PuertoRico_8_1934_PB1_305_1896,1.9097908,3.4313262,1,2.5819721,5.142653
4252,A_PuertoRico_8_1934_PB1_305_1900,1.7221494,3.6638196,1,2.5819721,5.142653
4253,A_PuertoRico_8_1934_PB1_305_1909,1.6764941,3.7570083,1,2.5819721,5.142653
4254,A_PuertoRico_8_1934_PB1_305_1991,1.6170104,3.8585613,1,2.5819721,5.142653
4255,A_PuertoRico_8_1934_PB1_305_2044,1.7629247,3.7049162,1,2.5819721,5.142653
4256,A_PuertoRico_8_1934_PB1_305_328,1.768335,3.7461295,1,2.5819721,5.142653
4257,A_PuertoRico_8_1934_PB1_306_1900,1.749945,3.6754463,1,2.5819721,5.142653
4258,A_PuertoRico_8_1934_PB1_307_1811,3.51549,3.4250407,1,2.5819721,5.142653
4259,A_PuertoRico_8_1934_PB1_307_1957,1.1501701,4.1588254,1,2.5819721,5.142653
4260,A_PuertoRico_8_1934_PB1_308_1834,2.645941,3.4060566,1,2.5819721,5.142653
4261,A_PuertoRico_8_1934_PB1_309_2090,2.4466121,4.3129997,1,2.5819721,5.142653
4262,A_PuertoRico_8_1934_PB1_310_1899,-0.54840755,4.7776814,1,2.5819721,5.142653
4263,A_PuertoRico_8_1934_PB1_310_1963,-0.22755815,4.9308844,1,2.5819721,5.142653
4264,A_PuertoRico_8_1934_PB1_310_1972,3.0018055,3.1590517,1,2.5819721,5.142653
4265,A_PuertoRico_8_1934_PB1_310_1973,-0.23320606,5.25839,1,2.5819721,5.142653
4266,A_PuertoRico_8_1934_PB1_310_1974,0.9419239,5.541536,1,2.5819721,5.142653
4267,A_PuertoRico_8_1934_PB1_311_1884,8.894228,1.7945555,0,8.571022,4.451144
4268,A_PuertoRico_8_1934_PB1_311_1897,9.488648,3.6601386,0,8.571022,4.451144
4269,A_PuertoRico_8_1934_PB1_311_1961,9.358733,3.5454822,0,8.571022,4.451144
4270,A_PuertoRico_8_1934_PB1_313_1893,4.1902103,5.1583276,1,2.5819721,5.142653
4271,A_PuertoRico_8_1934_PB1_314_1897,9.48229,3.6219256,0,8.571022,4.451144
4272,A_PuertoRico_8_1934_PB1_314_1898,3.32749,2.62997,1,2.5819721,5.142653
4273,A_PuertoRico_8_1934_PB1_315_1981,7.165699,2.3998182,0,8.571022,4.451144
4274,A_PuertoRico_8_1934_PB1_316_1896,1.9532771,3.3574488,1,2.5819721,5.142653
4275,A_PuertoRico_8_1934_PB1_316_2057,6.5035214,3.183397,0,8.571022,4.451144
4276,A_PuertoRico_8_1934_PB1_318_1983,7.1406703,2.8505259,0,8.571022,4.451144
4277,A_PuertoRico_8_1934_PB1_318_2120,8.482015,2.9772263,0,8.571022,4.451144
4278,A_PuertoRico_8_1934_PB1_319_1936,3.7701507,2.9506614,1,2.5819721,5.142653
4279,A_PuertoRico_8_1934_PB1_319_1996,3.4086049,2.8439255,1,2.5819721,5.142653
4280,A_PuertoRico_8_1934_PB1_319_2127,4.1418033,4.4983234,1,2.5819721,5.142653
4281,A_PuertoRico_8_1934_PB1_319_349,3.6441908,2.9153106,1,2.5819721,5.142653
4282,A_PuertoRico_8_1934_PB1_320_1942,7.933507,2.9514048,0,8.571022,4.451144
4283,A_PuertoRico_8_1934_PB1_320_1947,7.348745,1.3329813,0,8.571022,4.451144
4284,A_PuertoRico_8_1934_PB1_320_1982,7.7491436,1.8633941,0,8.571022,4.451144
4285,A_PuertoRico_8_1934_PB1_321_1761,2.9065974,2.9998016,1,2.5819721,5.142653
4286,A_PuertoRico_8_1934_PB1_321_1818,2.3223183,3.1736698,1,2.5819721,5.142653
4287,A_PuertoRico_8_1934_PB1_321_1896,2.0038822,3.3365898,1,2.5819721,5.142653
4288,A_PuertoRico_8_1934_PB1_321_1898,3.0619395,2.7862542,1,2.5819721,5.142653
4289,A_PuertoRico_8_1934_PB1_321_1900,1.8178307,3.5862424,1,2.5819721,5.142653
4290,A_PuertoRico_8_1934_PB1_321_1985,2.7044177,3.0375566,1,2.5819721,5.142653
4291,A_PuertoRico_8_1934_PB1_321_1989,3.0622778,2.992469,1,2.5819721,5.142653
4292,A_PuertoRico_8_1934_PB1_321_1996,3.2566073,2.8077059,1,2.5819721,5.142653
4293,A_PuertoRico_8_1934_PB1_321_2004,2.8750637,2.7227411,1,2.5819721,5.142653
4294,A_PuertoRico_8_1934_PB1_322_1900,1.7575108,3.6987169,1,2.5819721,5.142653
4295,A_PuertoRico_8_1934_PB1_322_1907,7.894825,3.3713064,0,8.571022,4.451144
4296,A_PuertoRico_8_1934_PB1_322_1941,1.7026707,4.1832733,1,2.5819721,5.142653
4297,A_PuertoRico_8_1934_PB1_322_2060,1.667303,4.1890893,1,2.5819721,5.142653
4298,A_PuertoRico_8_1934_PB1_324_1857,2.13071,4.0052547,1,2.5819721,5.142653
4299,A_PuertoRico_8_1934_PB1_324_1896,1.9473017,3.445491,1,2.5819721,5.142653
4300,A_PuertoRico_8_1934_PB1_324_1957,1.3858656,4.1476183,1,2.5819721,5.142653
4301,A_PuertoRico_8_1934_PB1_324_2053,2.2590199,4.100923,1,2.5819721,5.142653
4302,A_PuertoRico_8_1934_PB1_324_355,1.8662207,3.970536,1,2.5819721,5.142653
4303,A_PuertoRico_8_1934_PB1_325_1854,-0.3189001,4.4553623,1,2.5819721,5.142653
4304,A_PuertoRico_8_1934_PB1_325_1899,-0.4117365,4.521138,1,2.5819721,5.142653
4305,A_PuertoRico_8_1934_PB1_325_1937,-0.30960223,4.4459906,1,2.5819721,5.142653
4306,A_PuertoRico_8_1934_PB1_325_1945,-0.2127196,4.45754,1,2.5819721,5.142653
4307,A_PuertoRico_8_1934_PB1_325_1957,0.10107409,4.373215,1,2.5819721,5.142653
4308,A_PuertoRico_8_1934_PB1_325_2006,-0.3262056,4.442288,1,2.5819721,5.142653
4309,A_PuertoRico_8_1934_PB1_326_1880,0.45762753,4.7719502,1,2.5819721,5.142653
4310,A_PuertoRico_8_1934_PB1_326_1891,-0.037256718,4.793243,1,2.5819721,5.142653
4311,A_PuertoRico_8_1934_PB1_327_1862,3.6247585,2.4118562,1,2.5819721,5.142653
4312,A_PuertoRico_8_1934_PB1_327_1869,3.5478616,2.359177,1,2.5819721,5.142653
4313,A_PuertoRico_8_1934_PB1_327_1898,3.417664,2.4060085,1,2.5819721,5.142653
4314,A_PuertoRico_8_1934_PB1_327_1939,3.4452395,2.360556,1,2.5819721,5.142653
4315,A_PuertoRico_8_1934_PB1_327_1956,3.629303,2.3429255,1,2.5819721,5.142653
4316,A_PuertoRico_8_1934_PB1_327_1975,3.390076,2.380729,1,2.5819721,5.142653
4317,A_PuertoRico_8_1934_PB1_327_2006,3.4693198,2.420355,1,2.5819721,5.142653
4318,A_PuertoRico_8_1934_PB1_327_2049,3.5644011,2.3892415,1,2.5819721,5.142653
4319,A_PuertoRico_8_1934_PB1_327_2074,3.6027677,2.36311,1,2.5819721,5.142653
4320,A_PuertoRico_8_1934_PB1_327_2166,3.5230396,2.674238,1,2.5819721,5.142653
4321,A_PuertoRico_8_1934_PB1_328_1821,7.2181697,0.9916737,0,8.571022,4.451144
4322,A_PuertoRico_8_1934_PB1_328_1823,7.2435994,0.9881181,0,8.571022,4.451144
4323,A_PuertoRico_8_1934_PB1_328_1829,7.3037825,0.98714674,0,8.571022,4.451144
4324,A_PuertoRico_8_1934_PB1_328_1858,7.296629,0.9433352,0,8.571022,4.451144
4325,A_PuertoRico_8_1934_PB1_328_1884,7.3120847,0.99263805,0,8.571022,4.451144
4326,A_PuertoRico_8_1934_PB1_328_1887,7.2905893,0.99678975,0,8.571022,4.451144
4327,A_PuertoRico_8_1934_PB1_328_1901,7.231805,1.0513337,0,8.571022,4.451144
4328,A_PuertoRico_8_1934_PB1_328_1906,7.2807474,0.95375055,0,8.571022,4.451144
4329,A_PuertoRico_8_1934_PB1_328_1922,7.253546,0.9673555,0,8.571022,4.451144
4330,A_PuertoRico_8_1934_PB1_328_1928,7.2646737,1.0216893,0,8.571022,4.451144
4331,A_PuertoRico_8_1934_PB1_328_1933,7.2244864,0.9904832,0,8.571022,4.451144
4332,A_PuertoRico_8_1934_PB1_328_1942,7.1955833,1.0333947,0,8.571022,4.451144
4333,A_PuertoRico_8_1934_PB1_328_1947,7.2480354,1.0673032,0,8.571022,4.451144
4334,A_PuertoRico_8_1934_PB1_328_1949,7.2227206,1.0126137,0,8.571022,4.451144
4335,A_PuertoRico_8_1934_PB1_328_1954,7.2276044,0.9962691,0,8.571022,4.451144
4336,A_PuertoRico_8_1934_PB1_328_1982,7.2341504,1.0132219,0,8.571022,4.451144
4337,A_PuertoRico_8_1934_PB1_328_2011,7.2127185,1.0208329,0,8.571022,4.451144
4338,A_PuertoRico_8_1934_PB1_328_2014,7.273443,1.0291358,0,8.571022,4.451144
4339,A_PuertoRico_8_1934_PB1_328_2016,7.263435,0.9241179,0,8.571022,4.451144
4340,A_PuertoRico_8_1934_PB1_328_2030,7.185861,0.984396,0,8.571022,4.451144
4341,A_PuertoRico_8_1934_PB1_328_2054,7.307519,0.99417907,0,8.571022,4.451144
4342,A_PuertoRico_8_1934_PB1_328_2056,7.229806,1.0185734,0,8.571022,4.451144
4343,A_PuertoRico_8_1934_PB1_328_2071,7.2893724,0.9241816,0,8.571022,4.451144
4344,A_PuertoRico_8_1934_PB1_328_2077,7.128408,1.0813878,0,8.571022,4.451144
4345,A_PuertoRico_8_1934_PB1_328_2082,7.2124667,0.9963722,0,8.571022,4.451144
4346,A_PuertoRico_8_1934_PB1_328_2091,7.2194285,0.98392403,0,8.571022,4.451144
4347,A_PuertoRico_8_1934_PB1_328_2094,7.2712045,0.98596257,0,8.571022,4.451144
4348,A_PuertoRico_8_1934_PB1_328_2118,7.209618,0.9958516,0,8.571022,4.451144
4349,A_PuertoRico_8_1934_PB1_328_2129,7.7618856,0.5450899,0,8.571022,4.451144
4350,A_PuertoRico_8_1934_PB1_328_2139,7.261563,0.93904245,0,8.571022,4.451144
4351,A_PuertoRico_8_1934_PB1_328_2141,7.2083898,1.0438741,0,8.571022,4.451144
4352,A_PuertoRico_8_1934_PB1_328_376,7.2577524,0.97098374,0,8.571022,4.451144
4353,A_PuertoRico_8_1934_PB1_329_1898,2.9448109,2.8485694,1,2.5819721,5.142653
4354,A_PuertoRico_8_1934_PB1_329_1959,2.972194,2.8179972,1,2.5819721,5.142653
4355,A_PuertoRico_8_1934_PB1_329_1972,2.9681609,2.918169,1,2.5819721,5.142653
4356,A_PuertoRico_8_1934_PB1_329_1989,3.0088375,2.8782167,1,2.5819721,5.142653
4357,A_PuertoRico_8_1934_PB1_329_1996,2.985587,2.8020499,1,2.5819721,5.142653
4358,A_PuertoRico_8_1934_PB1_329_2080,3.180272,2.812317,1,2.5819721,5.142653
4359,A_PuertoRico_8_1934_PB1_329_2159,2.928665,2.9470482,1,2.5819721,5.142653
4360,A_PuertoRico_8_1934_PB1_329_2166,2.9529424,2.860459,1,2.5819721,5.142653
4361,A_PuertoRico_8_1934_PB1_329_2178,2.9937577,2.9154477,1,2.5819721,5.142653
4362,A_PuertoRico_8_1934_PB1_330_1828,1.9884683,4.180663,1,2.5819721,5.142653
4363,A_PuertoRico_8_1934_PB1_330_1936,2.1966062,4.1999116,1,2.5819721,5.142653
4364,A_PuertoRico_8_1934_PB1_331_1896,1.9277551,3.4452689,1,2.5819721,5.142653
4365,A_PuertoRico_8_1934_PB1_331_1900,1.8189766,3.576169,1,2.5819721,5.142653
4366,A_PuertoRico_8_1934_PB1_331_2007,1.9007891,3.5536063,1,2.5819721,5.142653
4367,A_PuertoRico_8_1934_PB1_331_2113,4.0743237,2.679544,1,2.5819721,5.142653
4368,A_PuertoRico_8_1934_PB1_332_1843,2.353399,3.511504,1,2.5819721,5.142653
4369,A_PuertoRico_8_1934_PB1_332_1896,1.9414656,3.4401104,1,2.5819721,5.142653
4370,A_PuertoRico_8_1934_PB1_332_1898,3.0024245,2.8253717,1,2.5819721,5.142653
4371,A_PuertoRico_8_1934_PB1_332_1901,2.14869,3.4449437,1,2.5819721,5.142653
4372,A_PuertoRico_8_1934_PB1_332_1927,2.411585,3.4832096,1,2.5819721,5.142653
4373,A_PuertoRico_8_1934_PB1_332_2023,2.036051,3.422417,1,2.5819721,5.142653
4374,A_PuertoRico_8_1934_PB1_332_2051,2.0958962,3.3977585,1,2.5819721,5.142653
4375,A_PuertoRico_8_1934_PB1_332_2092,4.0390744,3.9499183,1,2.5819721,5.142653
4376,A_PuertoRico_8_1934_PB1_333_1921,2.0112796,4.4453373,1,2.5819721,5.142653
4377,A_PuertoRico_8_1934_PB1_333_1948,2.07654,4.57497,1,2.5819721,5.142653
4378,A_PuertoRico_8_1934_PB1_333_2013,2.0738423,4.4680533,1,2.5819721,5.142653
4379,A_PuertoRico_8_1934_PB1_333_2109,2.233328,4.3793254,1,2.5819721,5.142653
4380,A_PuertoRico_8_1934_PB1_334_1891,-0.29689753,4.774455,1,2.5819721,5.142653
4381,A_PuertoRico_8_1934_PB1_334_1899,-0.44545063,4.683421,1,2.5819721,5.142653
4382,A_PuertoRico_8_1934_PB1_334_1919,-0.2650291,4.721623,1,2.5819721,5.142653
4383,A_PuertoRico_8_1934_PB1_334_1952,-0.34453258,4.9255815,1,2.5819721,5.142653
4384,A_PuertoRico_8_1934_PB1_334_1990,-0.43469027,5.084801,1,2.5819721,5.142653
4385,A_PuertoRico_8_1934_PB1_334_2000,-0.3692017,4.8518753,1,2.5819721,5.142653
4386,A_PuertoRico_8_1934_PB1_334_2003,-0.3373451,4.783815,1,2.5819721,5.142653
4387,A_PuertoRico_8_1934_PB1_334_2006,-0.40585798,4.6615105,1,2.5819721,5.142653
4388,A_PuertoRico_8_1934_PB1_334_2103,-0.27503312,4.7763753,1,2.5819721,5.142653
4389,A_PuertoRico_8_1934_PB1_335_1878,8.5042515,1.3361465,0,8.571022,4.451144
4390,A_PuertoRico_8_1934_PB1_335_379,8.49612,1.2068409,0,8.571022,4.451144
4391,A_PuertoRico_8_1934_PB1_336_1897,9.519871,3.6413784,0,8.571022,4.451144
4392,A_PuertoRico_8_1934_PB1_336_1902,6.286835,2.6923537,0,8.571022,4.451144
4393,A_PuertoRico_8_1934_PB1_336_1944,4.5664253,3.0332003,1,2.5819721,5.142653
4394,A_PuertoRico_8_1934_PB1_336_1958,9.419607,3.425575,0,8.571022,4.451144
4395,A_PuertoRico_8_1934_PB1_336_2077,6.195288,2.72792,0,8.571022,4.451144
4396,A_PuertoRico_8_1934_PB1_336_466,6.109431,2.651841,0,8.571022,4.451144
4397,A_PuertoRico_8_1934_PB1_337_1884,8.934534,1.5960859,0,8.571022,4.451144
4398,A_PuertoRico_8_1934_PB1_337_1897,9.476401,3.6306517,0,8.571022,4.451144
4399,A_PuertoRico_8_1934_PB1_337_1902,6.229167,2.7483842,0,8.571022,4.451144
4400,A_PuertoRico_8_1934_PB1_337_1956,3.7868643,2.6212943,1,2.5819721,5.142653
4401,A_PuertoRico_8_1934_PB1_337_1989,3.095286,2.9175665,1,2.5819721,5.142653
4402,A_PuertoRico_8_1934_PB1_337_2005,3.5376868,2.5295477,1,2.5819721,5.142653
4403,A_PuertoRico_8_1934_PB1_337_2016,9.231976,1.9905698,0,8.571022,4.451144
4404,A_PuertoRico_8_1934_PB1_338_1829,8.863526,2.171496,0,8.571022,4.451144
4405,A_PuertoRico_8_1934_PB1_338_1897,9.337704,3.442634,0,8.571022,4.451144
4406,A_PuertoRico_8_1934_PB1_338_1934,8.885288,3.290006,0,8.571022,4.451144
4407,A_PuertoRico_8_1934_PB1_338_1942,8.606345,3.3513913,0,8.571022,4.451144
4408,A_PuertoRico_8_1934_PB1_338_1958,9.538049,3.190601,0,8.571022,4.451144
4409,A_PuertoRico_8_1934_PB1_338_1961,9.328932,3.445383,0,8.571022,4.451144
4410,A_PuertoRico_8_1934_PB1_338_1978,8.782694,3.128722,0,8.571022,4.451144
4411,A_PuertoRico_8_1934_PB1_338_1988,9.027643,3.1911974,0,8.571022,4.451144
4412,A_PuertoRico_8_1934_PB1_338_2118,7.73118,2.9621375,0,8.571022,4.451144
4413,A_PuertoRico_8_1934_PB1_338_2129,8.073462,0.46646267,0,8.571022,4.451144
4414,A_PuertoRico_8_1934_PB1_338_2158,8.959818,3.2406595,0,8.571022,4.451144
4415,A_PuertoRico_8_1934_PB1_338_2165,9.946634,2.8914845,0,8.571022,4.451144
4416,A_PuertoRico_8_1934_PB1_339_1724,3.6561255,4.073471,1,2.5819721,5.142653
4417,A_PuertoRico_8_1934_PB1_339_1840,3.6424205,4.1765113,1,2.5819721,5.142653
4418,A_PuertoRico_8_1934_PB1_339_2092,4.246124,4.0793605,1,2.5819721,5.142653
4419,A_PuertoRico_8_1934_PB1_340_1908,3.8322475,2.2951078,1,2.5819721,5.142653
4420,A_PuertoRico_8_1934_PB1_341_1900,1.840467,3.6513188,1,2.5819721,5.142653
4421,A_PuertoRico_8_1934_PB1_341_368,1.8167385,3.8459992,1,2.5819721,5.142653
4422,A_PuertoRico_8_1934_PB1_343_1823,2.0143666,3.99034,1,2.5819721,5.142653
4423,A_PuertoRico_8_1934_PB1_343_1883,2.0775645,4.1009398,1,2.5819721,5.142653
4424,A_PuertoRico_8_1934_PB1_343_1886,1.9929358,4.000108,1,2.5819721,5.142653
4425,A_PuertoRico_8_1934_PB1_343_1900,1.8454571,3.7365172,1,2.5819721,5.142653
4426,A_PuertoRico_8_1934_PB1_344_1854,-0.61497915,4.656199,1,2.5819721,5.142653
4427,A_PuertoRico_8_1934_PB1_344_1863,-0.6321203,5.009495,1,2.5819721,5.142653
4428,A_PuertoRico_8_1934_PB1_344_1899,-0.6454673,4.6716456,1,2.5819721,5.142653
4429,A_PuertoRico_8_1934_PB1_344_1963,-0.6223741,4.720055,1,2.5819721,5.142653
4430,A_PuertoRico_8_1934_PB1_344_1990,-0.6255439,5.003623,1,2.5819721,5.142653
4431,A_PuertoRico_8_1934_PB1_344_2000,-0.5815959,4.7914705,1,2.5819721,5.142653
4432,A_PuertoRico_8_1934_PB1_344_2006,-0.55080396,4.6368074,1,2.5819721,5.142653
4433,A_PuertoRico_8_1934_PB1_344_2022,-0.674349,4.765154,1,2.5819721,5.142653
4434,A_PuertoRico_8_1934_PB1_345_1842,3.4355803,2.2645805,1,2.5819721,5.142653
4435,A_PuertoRico_8_1934_PB1_345_1876,3.422157,2.2629454,1,2.5819721,5.142653
4436,A_PuertoRico_8_1934_PB1_345_1898,3.316517,2.3390129,1,2.5819721,5.142653
4437,A_PuertoRico_8_1934_PB1_345_1908,3.4409738,2.2511132,1,2.5819721,5.142653
4438,A_PuertoRico_8_1934_PB1_345_1940,3.3800683,2.290515,1,2.5819721,5.142653
4439,A_PuertoRico_8_1934_PB1_345_1956,3.4647355,2.259104,1,2.5819721,5.142653
4440,A_PuertoRico_8_1934_PB1_345_1972,3.3525765,2.3289251,1,2.5819721,5.142653
4441,A_PuertoRico_8_1934_PB1_345_1989,3.3925402,2.3271995,1,2.5819721,5.142653
4442,A_PuertoRico_8_1934_PB1_345_1996,3.3712401,2.2927163,1,2.5819721,5.142653
4443,A_PuertoRico_8_1934_PB1_345_1999,3.3839865,2.274445,1,2.5819721,5.142653
4444,A_PuertoRico_8_1934_PB1_345_2002,3.3748388,2.2442584,1,2.5819721,5.142653
4445,A_PuertoRico_8_1934_PB1_345_2004,3.3897605,2.2542539,1,2.5819721,5.142653
4446,A_PuertoRico_8_1934_PB1_345_2005,3.430843,2.3062923,1,2.5819721,5.142653
4447,A_PuertoRico_8_1934_PB1_345_2018,3.2906754,2.1955383,1,2.5819721,5.142653
4448,A_PuertoRico_8_1934_PB1_345_2052,3.478501,2.2728992,1,2.5819721,5.142653
4449,A_PuertoRico_8_1934_PB1_346_1695,7.7386117,1.1940713,0,8.571022,4.451144
4450,A_PuertoRico_8_1934_PB1_346_1753,7.5851483,1.4822344,0,8.571022,4.451144
4451,A_PuertoRico_8_1934_PB1_346_1829,7.7451653,1.1634707,0,8.571022,4.451144
4452,A_PuertoRico_8_1934_PB1_346_1858,7.546976,1.3568032,0,8.571022,4.451144
4453,A_PuertoRico_8_1934_PB1_346_1866,7.5538898,1.4139647,0,8.571022,4.451144
4454,A_PuertoRico_8_1934_PB1_346_1884,7.674475,1.1695808,0,8.571022,4.451144
4455,A_PuertoRico_8_1934_PB1_346_1887,7.549618,1.2829406,0,8.571022,4.451144
4456,A_PuertoRico_8_1934_PB1_346_1901,7.468536,1.4402776,0,8.571022,4.451144
