Segment,Start,End,NGS_read_count,ACC_num,Context,Compartment,Resolution,Replicate
PB2,543,1207,2,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,550,2038,2,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,556,1888,2,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,556,2035,7,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,558,1791,2,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,558,2024,1,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,561,2045,1,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,563,1877,2,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,563,2147,3,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,564,1786,1,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,565,2007,1,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,567,1996,1,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,569,1881,5,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,569,2039,1,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,569,2147,2,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,570,1750,3,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,570,1769,1,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,570,2055,4,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,571,1688,2,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,571,1747,1,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,572,1614,2,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,572,1786,5,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,572,1872,4,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,575,1661,1,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,575,1734,5,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,575,1767,2,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,575,1853,3,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,575,1888,8,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,576,1789,2,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,576,1872,4,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,576,1980,1,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,579,1778,1,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,579,1878,2,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,581,1680,1,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,581,1873,1,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,583,1750,2,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,583,1776,3,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,583,1871,1,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,583,1997,3,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,584,1710,1,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,584,1767,2,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,584,1853,3,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,586,1664,2,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,586,1767,3,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,586,1790,2,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,586,1860,9,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,586,1888,4,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,587,1953,4,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,588,1715,24,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,589,1771,1,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,590,1608,1,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,590,1609,2,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,590,1861,2,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,591,1664,3,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,591,1758,2,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,593,1609,1,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,594,1709,2,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,594,1710,1,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,595,1715,2,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,595,1998,2,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,596,1715,1,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,598,1100,2,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,598,1665,1,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,598,1747,13,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,598,1853,4,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,598,1937,9,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,598,1949,6,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,598,1982,3,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,599,1658,2,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,599,1760,4,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,599,2078,4,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,600,1860,3,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,601,1839,1,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,603,1731,2,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,604,1747,1,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,604,1880,2,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,605,2299,1,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,606,1747,1,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,607,1745,1,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,607,1750,2,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,607,1775,1,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,607,1827,1,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,607,1840,1,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,607,1963,40,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,607,1997,3,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,608,1747,3,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,608,1748,2,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,608,1749,3,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,608,1752,1,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,608,1753,4,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,608,1888,1,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,609,1837,3,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,610,1761,7,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,610,1952,3,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,610,2070,2,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,611,1857,2,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,611,2248,2,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,612,1926,6,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,613,1711,3,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,614,1830,1,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,614,1862,1,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,615,1708,1,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,617,1747,2,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,617,1752,4,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,617,1835,2,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,618,1841,4,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,618,2057,1,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,619,1647,2,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,619,1732,2,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,619,1735,11,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,619,1915,2,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,620,1635,7,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,620,1717,2,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,620,1753,10,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,620,1767,1,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,620,1881,2,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,621,1577,1,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,621,1837,3,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,622,1634,1,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,622,1664,3,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,622,1681,4,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,622,1752,3,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,622,1835,1,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,622,1853,1,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,622,1937,3,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,623,1410,1,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,623,1631,1,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,624,1829,4,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,625,1616,3,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,626,2277,1,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,62,138,1,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,632,1744,2,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,632,1745,3,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,632,1840,2,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,632,2054,2,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,632,2056,2,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,633,1711,2,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,633,1911,1,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,634,1661,2,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,634,1710,2,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,635,1631,1,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,637,1827,2,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,639,1878,1,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,63,116,1,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,640,1710,5,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,642,1710,4,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,642,1739,3,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,642,1790,1,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,642,1791,1,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,643,1521,2,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,643,1608,4,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,643,1707,9,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,643,1789,9,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,643,1872,10,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,644,1948,3,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,646,1541,8,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,646,1630,1,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,646,1691,2,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,646,1783,4,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,646,1785,19,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,646,1788,4,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,647,1621,1,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,647,1791,1,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,647,1871,1,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,648,1851,3,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,649,1782,2,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,649,1794,1,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,661,1775,1,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,67,2084,21,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,698,1664,2,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,698,1747,1,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,698,1777,2,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,700,2123,2,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,705,1647,3,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,705,1740,7,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,707,1618,3,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,708,1635,1,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,708,1682,3,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,709,1612,1,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,710,1788,1,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,711,1907,1,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,715,1715,2,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,715,1853,1,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,716,1449,1,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,716,1608,2,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,716,1776,7,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,716,1872,2,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,716,1928,1,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,718,990,2,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,720,1734,14,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,721,1613,3,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,725,1760,1,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,730,1662,2,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,733,1688,1,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,733,1758,2,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,734,1690,2,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,737,1501,2,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,738,1576,9,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,739,1753,2,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,739,1759,3,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,73,1371,1,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,740,1700,1,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,740,1750,2,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,740,2050,1,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,741,1682,2,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,741,1748,1,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,741,1753,2,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,742,1577,1,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,747,1775,2,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,748,1665,1,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,748,1889,1,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,748,2085,4,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,750,2248,1,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,763,1931,1,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,768,1613,1,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,768,1653,3,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,768,1679,2,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,770,1680,1,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,770,1690,2,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,771,1533,2,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,771,1679,2,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,772,1665,2,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,772,1784,1,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,772,1878,1,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,773,1680,1,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,775,1544,1,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,781,2148,2,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,782,1619,1,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,783,1691,1,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,785,1655,1,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,786,1662,1,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,78,2144,1,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,791,1636,1,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,791,1917,1,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,792,1519,39,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,792,1521,2,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,792,1614,2,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,792,1655,2,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,792,1658,1,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,792,2034,1,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,792,2270,2,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,793,1618,2,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,794,2011,2,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,795,1520,2,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,795,1664,107,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,795,1885,1,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,795,2240,1,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,796,1651,2,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,799,1715,27,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,835,1575,1,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,839,1476,2,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,841,1478,3,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,841,1575,68,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,841,1697,1,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,842,1487,4,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,842,1498,2,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,842,1515,1,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,842,1519,1,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,842,1574,20,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,842,1577,3,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,843,1753,2,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,844,1630,2,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,850,1575,2,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,851,1464,1,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,857,1882,1,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,85,2128,1,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,860,1410,1,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,860,1412,2,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,860,1508,10,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,860,1872,2,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,86,2145,2,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,918,1491,1,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,920,1181,2,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,922,1491,3,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,923,1635,1,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,924,1473,2,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,925,1443,19,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,95,124,1,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,95,1688,1,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,963,1522,2,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,96,1834,2,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,96,2190,1,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,973,1575,1,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,975,1465,2,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,976,1747,2,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,97,969,2,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,980,1506,1,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,982,2240,1,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,988,2024,2,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,988,2211,1,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,98,2123,1,SRR15183342,in vivo,extracellular,bulk,3-1
PB2,98,2144,57,SRR15183342,in vivo,extracellular,bulk,3-1
PA,1030,1150,1,SRR15183342,in vivo,extracellular,bulk,3-1
PA,103,1498,1,SRR15183342,in vivo,extracellular,bulk,3-1
PA,104,1596,1,SRR15183342,in vivo,extracellular,bulk,3-1
PA,105,1743,28,SRR15183342,in vivo,extracellular,bulk,3-1
PA,1079,1274,2,SRR15183342,in vivo,extracellular,bulk,3-1
PA,107,197,1,SRR15183342,in vivo,extracellular,bulk,3-1
PA,1117,1140,1,SRR15183342,in vivo,extracellular,bulk,3-1
PA,1118,1195,3,SRR15183342,in vivo,extracellular,bulk,3-1
PA,1123,1544,1,SRR15183342,in vivo,extracellular,bulk,3-1
PA,1216,1995,2,SRR15183342,in vivo,extracellular,bulk,3-1
PA,1305,2040,2,SRR15183342,in vivo,extracellular,bulk,3-1
PA,1364,2156,2,SRR15183342,in vivo,extracellular,bulk,3-1
PA,1369,1775,2,SRR15183342,in vivo,extracellular,bulk,3-1
PA,140,1948,1,SRR15183342,in vivo,extracellular,bulk,3-1
PA,142,1849,2,SRR15183342,in vivo,extracellular,bulk,3-1
PA,144,2117,8,SRR15183342,in vivo,extracellular,bulk,3-1
PA,146,566,1,SRR15183342,in vivo,extracellular,bulk,3-1
PA,1472,1675,1,SRR15183342,in vivo,extracellular,bulk,3-1
PA,1513,1581,8,SRR15183342,in vivo,extracellular,bulk,3-1
PA,1528,2039,1,SRR15183342,in vivo,extracellular,bulk,3-1
PA,1529,2062,1,SRR15183342,in vivo,extracellular,bulk,3-1
PA,1557,1865,2,SRR15183342,in vivo,extracellular,bulk,3-1
PA,1557,2108,2,SRR15183342,in vivo,extracellular,bulk,3-1
PA,156,1994,7,SRR15183342,in vivo,extracellular,bulk,3-1
PA,162,193,2,SRR15183342,in vivo,extracellular,bulk,3-1
PA,1644,1690,1,SRR15183342,in vivo,extracellular,bulk,3-1
PA,164,789,1,SRR15183342,in vivo,extracellular,bulk,3-1
PA,166,205,1,SRR15183342,in vivo,extracellular,bulk,3-1
PA,166,2063,1,SRR15183342,in vivo,extracellular,bulk,3-1
PA,166,2104,2,SRR15183342,in vivo,extracellular,bulk,3-1
PA,167,2062,13,SRR15183342,in vivo,extracellular,bulk,3-1
PA,167,2066,2,SRR15183342,in vivo,extracellular,bulk,3-1
PA,167,2068,1,SRR15183342,in vivo,extracellular,bulk,3-1
PA,168,2128,4,SRR15183342,in vivo,extracellular,bulk,3-1
PA,169,2055,3,SRR15183342,in vivo,extracellular,bulk,3-1
PA,170,2023,3,SRR15183342,in vivo,extracellular,bulk,3-1
PA,1722,1867,1,SRR15183342,in vivo,extracellular,bulk,3-1
PA,1733,2161,1,SRR15183342,in vivo,extracellular,bulk,3-1
PA,1745,1885,2,SRR15183342,in vivo,extracellular,bulk,3-1
PA,174,1771,2,SRR15183342,in vivo,extracellular,bulk,3-1
PA,176,1856,1,SRR15183342,in vivo,extracellular,bulk,3-1
PA,176,213,2,SRR15183342,in vivo,extracellular,bulk,3-1
PA,1785,2126,1,SRR15183342,in vivo,extracellular,bulk,3-1
PA,179,311,1,SRR15183342,in vivo,extracellular,bulk,3-1
PA,181,2062,133,SRR15183342,in vivo,extracellular,bulk,3-1
PA,1836,1928,5,SRR15183342,in vivo,extracellular,bulk,3-1
PA,185,1896,3,SRR15183342,in vivo,extracellular,bulk,3-1
PA,1891,1932,1,SRR15183342,in vivo,extracellular,bulk,3-1
PA,1918,1944,1,SRR15183342,in vivo,extracellular,bulk,3-1
PA,191,2042,4,SRR15183342,in vivo,extracellular,bulk,3-1
PA,191,2044,12,SRR15183342,in vivo,extracellular,bulk,3-1
PA,191,2066,92,SRR15183342,in vivo,extracellular,bulk,3-1
PA,191,218,2,SRR15183342,in vivo,extracellular,bulk,3-1
PA,1928,1961,1,SRR15183342,in vivo,extracellular,bulk,3-1
PA,193,2078,2,SRR15183342,in vivo,extracellular,bulk,3-1
PA,1942,2040,1,SRR15183342,in vivo,extracellular,bulk,3-1
PA,194,2139,2,SRR15183342,in vivo,extracellular,bulk,3-1
PA,195,2082,43,SRR15183342,in vivo,extracellular,bulk,3-1
PA,197,1494,1,SRR15183342,in vivo,extracellular,bulk,3-1
PA,197,2103,2,SRR15183342,in vivo,extracellular,bulk,3-1
PA,199,2067,392,SRR15183342,in vivo,extracellular,bulk,3-1
PA,201,2131,12,SRR15183342,in vivo,extracellular,bulk,3-1
PA,2033,2078,2,SRR15183342,in vivo,extracellular,bulk,3-1
PA,2045,2068,5,SRR15183342,in vivo,extracellular,bulk,3-1
PA,204,2086,6,SRR15183342,in vivo,extracellular,bulk,3-1
PA,2061,2105,1,SRR15183342,in vivo,extracellular,bulk,3-1
PA,2066,2090,2,SRR15183342,in vivo,extracellular,bulk,3-1
PA,2086,2115,2,SRR15183342,in vivo,extracellular,bulk,3-1
PA,208,2080,9,SRR15183342,in vivo,extracellular,bulk,3-1
PA,208,2175,5,SRR15183342,in vivo,extracellular,bulk,3-1
PA,209,1926,1,SRR15183342,in vivo,extracellular,bulk,3-1
PA,210,2005,5,SRR15183342,in vivo,extracellular,bulk,3-1
PA,2113,2158,2,SRR15183342,in vivo,extracellular,bulk,3-1
PA,2119,2146,1,SRR15183342,in vivo,extracellular,bulk,3-1
PA,211,1639,1,SRR15183342,in vivo,extracellular,bulk,3-1
PA,211,2005,52,SRR15183342,in vivo,extracellular,bulk,3-1
PA,211,2034,2,SRR15183342,in vivo,extracellular,bulk,3-1
PA,211,2043,2,SRR15183342,in vivo,extracellular,bulk,3-1
PA,211,2044,2,SRR15183342,in vivo,extracellular,bulk,3-1
PA,211,2073,120,SRR15183342,in vivo,extracellular,bulk,3-1
PA,212,1404,3,SRR15183342,in vivo,extracellular,bulk,3-1
PA,212,1688,8,SRR15183342,in vivo,extracellular,bulk,3-1
PA,213,2045,5,SRR15183342,in vivo,extracellular,bulk,3-1
PA,220,1735,6,SRR15183342,in vivo,extracellular,bulk,3-1
PA,222,2037,1,SRR15183342,in vivo,extracellular,bulk,3-1
PA,222,2046,5,SRR15183342,in vivo,extracellular,bulk,3-1
PA,223,2069,2,SRR15183342,in vivo,extracellular,bulk,3-1
PA,224,1483,1,SRR15183342,in vivo,extracellular,bulk,3-1
PA,224,2121,4,SRR15183342,in vivo,extracellular,bulk,3-1
PA,227,1902,1,SRR15183342,in vivo,extracellular,bulk,3-1
PA,227,2023,2,SRR15183342,in vivo,extracellular,bulk,3-1
PA,229,2041,1,SRR15183342,in vivo,extracellular,bulk,3-1
PA,230,2110,2,SRR15183342,in vivo,extracellular,bulk,3-1
PA,231,2022,39,SRR15183342,in vivo,extracellular,bulk,3-1
PA,232,2076,5,SRR15183342,in vivo,extracellular,bulk,3-1
PA,241,2045,2,SRR15183342,in vivo,extracellular,bulk,3-1
PA,244,2041,5,SRR15183342,in vivo,extracellular,bulk,3-1
