Segment,Start,End,NGS_read_count,ACC_num,Replicate,Cells,Context,Compartment,Resolution,Time
NA,958,1082,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NA,978,1127,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NA,994,1150,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,1003,1216,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,1014,1330,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,1038,1449,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,107,1318,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,1093,1190,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,109,775,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,1105,1165,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,1109,1163,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,1116,1238,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,111,166,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,1125,1152,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,1161,1222,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,1162,1225,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,1184,1407,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,1185,1334,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,1234,1423,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,1247,1277,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,1252,1333,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,1257,1499,10,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,1274,1322,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,1305,1388,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,1312,1374,8,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,1335,1466,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,149,1319,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,150,1369,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,1534,1557,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,154,1334,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,156,1357,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,159,189,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,160,1386,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,168,1380,55,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,171,1346,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,178,1341,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,178,1359,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,178,1371,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,178,1378,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,180,1304,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,185,1336,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,186,1313,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,190,214,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,194,1347,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,207,385,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,213,1149,4,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,213,1251,7,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,213,1338,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,214,1322,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,214,1329,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,220,1289,3,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,222,1332,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,227,1318,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,232,1344,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,242,1304,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,256,1358,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,261,1537,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,265,1204,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,265,1245,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,269,1268,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,270,1181,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,274,1306,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,287,1264,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,299,1310,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,303,1288,3,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,323,1207,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,326,1267,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,331,1202,3,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,338,385,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,347,1123,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,351,1206,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,357,1141,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,357,660,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,358,1157,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,365,1177,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,378,685,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,379,789,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,380,1086,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,380,692,3,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,383,1190,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,387,1297,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,389,1080,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,391,1138,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,394,1152,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,401,1061,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,403,1079,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,403,1532,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,404,1196,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,408,1012,4,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,409,1397,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,410,1086,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,414,1182,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,420,478,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,422,579,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,429,1113,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,430,622,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,437,1064,4,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,438,1047,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,438,777,4,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,439,1032,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,439,631,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,442,1012,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,453,1342,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,453,1401,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,454,1352,4,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,457,827,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,458,1016,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,459,1402,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,461,1048,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,461,642,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,462,1434,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,463,488,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,463,853,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,464,1068,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,468,1504,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,470,561,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,472,1425,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,476,1104,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,479,1247,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,480,1179,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,483,1029,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,485,626,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,487,1135,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,490,674,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,491,1158,11,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,494,669,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,495,627,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,495,774,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,497,849,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,499,732,5,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,508,1020,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,509,1241,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,512,597,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,525,552,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,529,952,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,530,1016,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,531,1035,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,536,811,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,537,628,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,538,673,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,539,697,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,539,925,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,540,1230,7,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,540,670,4,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,540,781,4,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,546,597,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,547,780,3,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,552,603,3,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,556,1075,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,559,877,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,560,633,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,563,1342,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,565,685,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,567,870,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,574,765,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,579,1033,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,583,616,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,601,1441,3,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,607,1506,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,610,853,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,612,644,4,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,624,706,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,630,689,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,637,1054,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,639,1213,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,641,675,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,641,677,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,641,679,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,641,698,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,641,812,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,641,816,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,641,825,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,641,924,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,657,1075,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,672,1239,5,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,674,1245,3,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,684,1242,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,688,799,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,689,1447,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,690,724,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,700,1240,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,702,1207,4,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,706,1035,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,715,1033,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,718,815,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,723,769,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,734,785,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,740,1153,3,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,746,1169,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,757,808,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,762,850,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,770,1246,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,773,1165,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,776,888,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,779,925,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,780,835,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,785,922,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,791,862,3,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,793,860,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,793,862,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,802,1315,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,808,846,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,811,893,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,819,865,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,839,1341,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,840,1030,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,845,1431,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,860,1206,14,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,861,1203,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,861,1205,3,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,861,1208,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,862,1208,3,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,879,1191,4,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,884,979,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,88,1336,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,897,1049,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,899,1049,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,924,1052,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,926,1066,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,944,1129,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,945,978,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,969,1004,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,982,1099,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NP,989,1028,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NS,110,239,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NS,136,673,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NS,153,193,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NS,175,207,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NS,182,343,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NS,184,238,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NS,206,519,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NS,207,582,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NS,222,746,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NS,246,676,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NS,263,601,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NS,274,348,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NS,283,353,3,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NS,285,709,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NS,289,718,8,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NS,291,621,4,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NS,293,683,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NS,296,587,8,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NS,304,649,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NS,348,402,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NS,380,546,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NS,383,427,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NS,383,644,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NS,393,445,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NS,418,554,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NS,467,653,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NS,488,605,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NS,599,634,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NS,789,828,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NS,816,847,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
NS,99,137,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
PA,1007,1211,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
PA,100,2070,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
PA,1011,1046,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
PA,1016,1146,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
PA,1034,1394,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
PA,104,1027,6,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
PA,104,1365,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
PA,104,1851,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
PA,104,1884,3,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
PA,104,1997,11,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
PA,105,1989,20,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
PA,105,539,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
PA,1064,1661,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
PA,1085,1241,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
PA,1085,1671,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
PA,1086,1679,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
PA,1086,2187,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
PA,1087,1655,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
PA,108,1763,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
PA,1091,1678,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
PA,1093,1738,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
PA,1095,1679,10,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
PA,1096,1655,4,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
PA,1097,1656,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
PA,1097,1681,5,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
PA,1099,1682,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
PA,109,135,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
PA,1101,1684,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
PA,1104,1482,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
PA,110,1975,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
PA,1115,1164,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
PA,1121,2104,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
PA,1122,1563,4,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
PA,1126,1881,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
PA,1136,1412,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
PA,113,1692,23,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
PA,1140,1946,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
PA,1156,1606,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
PA,115,1852,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
PA,1163,1965,3,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
PA,1170,1211,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
PA,1182,1600,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
PA,121,1937,3,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
PA,1220,1826,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
PA,1223,2191,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
PA,1229,1561,6,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
PA,1235,1366,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
PA,1241,1519,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
PA,1242,2188,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
PA,124,1930,59,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
PA,124,2074,4,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
PA,1254,2046,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
PA,125,1932,3,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
PA,125,2033,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
PA,1268,1364,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
PA,1270,1372,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
PA,1276,1812,2,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
PA,1284,1505,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
PA,1286,1366,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
PA,128,2072,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
PA,129,1945,467,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
PA,1300,1848,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
PA,130,1946,1,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
PA,1323,1828,3,SRR15720525,d12,A549,in vitro,extracellular,bulk,48hpi
